transcript_id	gene_name	n_lines	drna_mean	drna_sd	dribo_mean	dribo_sd	dte_mean	dte_sd	dte_ci_low	dte_ci_high	dte_t	dte_p	dte_padj
ENST00000231461.10	ST8SIA4	18	0.15559161323406	0.722416528786554	0.129812778153695	0.664681304820698	-0.0257788350803651	0.185154451699644	-0.117853977735525	0.066296307574795	-0.590697839422811	0.562494458286677	0.615208406670847
ENST00000231498.8	NUP155	24	0.0534184514500417	0.111370085158143	0.000273533443728639	0.0398000075573434	-0.053144918006313	0.101171707258608	-0.0958659832396393	-0.0104238527729868	-2.5734058476401	0.0169900256636753	0.0365745418297641
ENST00000231512.5	C5orf15	24	-0.128465191577653	0.111105276559825	-0.298286663522725	0.0655134296296848	-0.169821471945072	0.108874787051242	-0.215795262502855	-0.123847681387289	-7.64136426623762	9.33547421036081e-08	3.07354575635998e-06
ENST00000231524.14	TRIM23	24	0.0349903486847369	0.0935242340015408	-0.0104322380647968	0.0455690491595654	-0.0454225867495337	0.088631238820534	-0.0828482765788451	-0.0079968969202223	-2.51067596062721	0.0195284280110926	0.0405800523974453
ENST00000231572.8	RARS1	24	0.0877591011597506	0.128914525996392	-0.0127315151623655	0.0609107056951617	-0.100490616322116	0.112800181782255	-0.148121955703717	-0.0528592769405148	-4.36436768164333	0.000227040134640796	0.00162819809427734
ENST00000231721.7	SEMA3G	16	0.116917760943372	0.266444146141982	-0.0290467614096874	0.156700115352606	-0.145964522353059	0.401960196115947	-0.360153991689173	0.068224946983054	-1.4525271284419	0.166952344123224	0.217004342310907
ENST00000231749.8	ZMYND10	19	0.115526587766273	0.16520527863736	0.00226716526793925	0.293555845516091	-0.113259422498334	0.267552534698838	-0.242215616333503	0.0156967713368348	-1.84519416954774	0.0815269668006249	0.121068172508001
ENST00000231790.8	MLH1	22	0.0745898140086543	0.107185214214133	0.00273701837136565	0.0398111881626521	-0.0718527956372887	0.105894410955918	-0.118803747190355	-0.024901844084222	-3.18259936480316	0.00448071754508283	0.013947632455
ENST00000231887.8	EHHADH	23	0.0594368411506311	0.101826612728878	0.0438177928928864	0.111902675660986	-0.0156190482577447	0.151937720608257	-0.081321845621764	0.0500837491062746	-0.493006764210755	0.626892798071733	0.67500331105206
ENST00000231948.8	CRBN	24	0.102835510589227	0.116409401489873	0.0296393731379064	0.0471354139550318	-0.0731961374513204	0.113241138091515	-0.121013676352168	-0.0253785985504723	-3.1665734011515	0.00430902152422117	0.0135883674678093
ENST00000232375.8	PFKFB4	24	0.192247973339652	0.119975408248131	0.134365100026905	0.0706094177122771	-0.0578828733127474	0.145852595564239	-0.119471022988057	0.00370527636256262	-1.94420269195616	0.0642018862559657	0.100166351618253
ENST00000232424.4	HES1	24	0.139751748426303	0.138110244982387	0.0620847164611294	0.047717104441515	-0.0776670319651736	0.133856006338169	-0.13418946628595	-0.0211445976443974	-2.84252613469549	0.00922113483061191	0.0234355087940259
ENST00000232496.5	TUSC2	23	0.0569866787603567	0.100940608128743	-5.86414355661477e-05	0.0351003304591642	-0.0570453201959228	0.0958478428217148	-0.0984930355458874	-0.0155976048459583	-2.85431301111238	0.00922132367769076	0.0234355087940259
ENST00000232501.8	NPRL2	24	0.10971777697213	0.120629445453533	-0.00501627266020851	0.0583923463702076	-0.114734049632339	0.122244938361483	-0.166353559944996	-0.0631145393196816	-4.59797978532812	0.000126779706568458	0.0010303296068877
ENST00000232564.8	GNB4	24	0.133503683180467	0.291264700462613	0.041358475977349	0.126026360128603	-0.0921452072031176	0.183218879535842	-0.16951175479552	-0.0147786596107155	-2.46381530617878	0.0216504309736891	0.0439460483861295
ENST00000232607.7	UMPS	24	0.0607597754913207	0.102537480536372	0.0170672371624851	0.0395477070051613	-0.0436925383288356	0.0967174378640789	-0.0845327305540186	-0.00285234610365259	-2.21313605563145	0.0370858211000087	0.065616424538626
ENST00000232744.13	ABTB1	23	0.0959874223619437	0.110962470944481	0.0366974023071813	0.0540860154083491	-0.0592900200547624	0.139492485313839	-0.119611094108578	0.00103105399905312	-2.03842484099939	0.0537048508062738	0.0871444295706955
ENST00000232766.6	KLHL18	24	0.0763864708365082	0.0987832975481761	0.0430849176747737	0.0635278589961746	-0.0333015531617346	0.103472395447348	-0.0769941138146397	0.0103910074911705	-1.57668743505461	0.128523641015486	0.174532514146762
ENST00000232888.7	RRP9	24	0.0677190201922823	0.106244139780394	0.0141586948200895	0.0481540189691569	-0.0535603253721928	0.10046410358261	-0.0959825957781829	-0.0111380549662027	-2.61178795093584	0.0155925964547992	0.0344171728433
ENST00000232905.4	EIF1B	24	0.164777658702357	0.116048898367395	0.117920931142901	0.0725780045253216	-0.0468567275594564	0.135082959132133	-0.103897258606773	0.0101838034878596	-1.69932720270076	0.102745031506514	0.145138002209774
ENST00000232974.11	ZBTB47	23	0.16798904592739	0.116119370972284	0.19410213046576	0.183068115596818	0.0261130845383703	0.204482420971889	-0.0623117451605027	0.114537914237243	0.612443619382141	0.546523155075419	0.600346620300382
ENST00000232975.8	TNNC1	17	0.188212598689379	0.264937712780755	0.124016215662203	0.0914331355368904	-0.0641963830271758	0.296108942297146	-0.216441552790074	0.0880487867357224	-0.893888803054245	0.384630362728664	0.44264958030412
ENST00000232978.13	NKTR	24	0.102256998747128	0.0889910156116183	0.0581519898234983	0.0800673220236822	-0.0441050089236296	0.11013554305963	-0.0906111700535529	0.00240115220629371	-1.96185107845337	0.0619924915323646	0.0972839634815541
ENST00000233027.10	NEK4	24	0.0961668745023474	0.0878483244007083	0.0463332840925849	0.0434612857254735	-0.0498335904097626	0.0840264109698829	-0.0853148319706163	-0.0143523488489088	-2.90544049533481	0.00797031006698017	0.0211707365038353
ENST00000233047.8	TMEM159	23	0.0935968395284517	0.212005821272756	0.0754820119973207	0.11966730568372	-0.018114827531131	0.263008874270703	-0.131848393507819	0.0956187384455568	-0.330314561263641	0.74428723723054	0.782220440034889
ENST00000233055.9	WDFY1	22	4.61416222585866	0.546035042232295	4.86848689937099	0.794932210963667	0.254324673512329	0.981418429491523	-0.180811881102671	0.68946122812733	1.21547387017403	0.237673957751879	0.292058476978743
ENST00000233057.9	EIF2AK2	24	0.055027848006176	0.11210471788545	0.00687241752045527	0.0443145591521468	-0.0481554304857208	0.106961011063454	-0.0933211043176761	-0.00298975665376544	-2.20559308221394	0.0376770368709914	0.0663984610293057
ENST00000233078.9	DAZAP1	24	0.117904314447955	0.116359948378507	0.038450293435504	0.0568832481185726	-0.0794540210124514	0.125628793491664	-0.1325024080306	-0.026405633994303	-3.09836310743194	0.00506720237341865	0.0152725697428137
ENST00000233099.6	HEATR5B	24	0.0699942388134287	0.0960277346079205	0.0178704148514722	0.0505679878635937	-0.0521238239619565	0.0930296203932502	-0.091406787441981	-0.0128408604819321	-2.74486279982095	0.0115386829112062	0.027514772892586
ENST00000233121.7	MAPRE3	23	0.1834930755402	0.155830967058505	0.0785959222852542	0.073502402141011	-0.104897153254946	0.149221939453046	-0.169425558781234	-0.0403687477286582	-3.37128089964364	0.00275357007326694	0.00992878767239906
ENST00000233143.6	TMSB10	24	-0.201499225027288	0.221886044881216	-0.435791538896823	0.0838365633023434	-0.234292313869535	0.226289094707633	-0.329845818288357	-0.138738809450714	-5.07224283501459	3.90008426988915e-05	0.000403516949621767
ENST00000233146.7	MSH2	24	0.0424749256993386	0.110847658419567	-0.00581781942212141	0.0382392095501058	-0.04829274512146	0.108300328035704	-0.0940239629112072	-0.0025615273317128	-2.18452863387192	0.039373575580296	0.068687477922232
ENST00000233154.9	NCK2	23	0.0997181808777904	0.163704507957531	0.0252367857945894	0.0713542649426994	-0.074481395083201	0.150560523626784	-0.139588647813262	-0.00937414235313998	-2.37246931556753	0.0268351948454349	0.0516171075624473
ENST00000233156.9	TFPI	23	0.0938963947095904	0.104342837765285	-0.0026971932964329	0.0496505231000071	-0.0965935880060233	0.100927093197165	-0.140237735926145	-0.0529494400859021	-4.58991297217088	0.00014281896067913	0.00113055255144155
ENST00000233190.11	NDUFS1	24	0.069056585704776	0.122453996362907	-0.000665504833810745	0.0358580722335034	-0.0697220905385868	0.112322709610468	-0.117151811104506	-0.0222923699726674	-3.04094419039464	0.00580357477063045	0.0167892231694549
ENST00000233336.7	TTL	23	0.0143297742703897	0.107291572306711	-0.00445725215286762	0.063289933166806	-0.0187870264232573	0.098785410433919	-0.0615050412669558	0.0239309884204412	-0.912072067668709	0.371617513173391	0.42980792017629
ENST00000233379.9	FAHD2A	22	2.6239729936627	0.812450553328034	1.55931757736808	0.333712027796936	-1.06465541629462	1.04617670167242	-1.52850418029234	-0.600806652296906	-4.77326300173457	0.000102553158245276	0.000869413716828458
ENST00000233468.5	SF3B6	24	-0.00953735657272322	0.13648570703344	-0.124796258125031	0.0697466251326247	-0.115258901552307	0.140669317101385	-0.174658344687675	-0.0558594584169401	-4.01403096189558	0.000543276099345949	0.00313079399071119
ENST00000233557.7	NRBP1	24	0.0699024937808129	0.114413952936387	-0.00751481383233095	0.0505386813266925	-0.0774173076131438	0.115051586764781	-0.125999331941469	-0.0288352832848187	-3.29648475513831	0.00315681014520559	0.0108541448760466
ENST00000233575.7	SNX17	24	0.061876019678752	0.0989861924064467	-0.0157554294517302	0.039835013779689	-0.0776314491304822	0.0862559101983485	-0.114054125649367	-0.0412087726115975	-4.40914571361514	0.000203045828193761	0.00149024579033407
ENST00000233596.8	REEP6	24	0.0621457254645886	0.133282234836344	-0.00309840338707066	0.0659450310318283	-0.0652441288516593	0.115694105428981	-0.114097465017164	-0.0163907926861543	-2.76271334319734	0.01107756644859	0.0266731596868294
ENST00000233623.11	TTC31	24	0.0979773784547937	0.116757481236144	0.0198945620471959	0.064116369330568	-0.0780828164075978	0.108906141512588	-0.124069846793242	-0.0320957860219534	-3.51243842122395	0.00187046512102135	0.00758461171711563
ENST00000233627.14	NDUFS7	24	0.0951790434663355	0.094573074190358	0.0577376082288001	0.0607213604565914	-0.0374414352375354	0.0699221726932064	-0.066966979303396	-0.00791589117167482	-2.62327121818211	0.0151959141125663	0.0337754983986443
ENST00000233630.11	PCGF1	24	-0.0377245050754201	0.110513162872922	-0.238988831631376	0.138331852188044	-0.201264326555956	0.16086769490084	-0.269192796619496	-0.133335856492416	-6.12919708697092	2.97938396423195e-06	5.01133247626764e-05
ENST00000233668.9	DOK1	23	0.0226725022850233	0.0897355012732465	-0.119450158221161	0.0812404907666984	-0.142122660506184	0.117938070542645	-0.193122906655367	-0.091122414357002	-5.77927324312272	8.17463769123837e-06	0.000114970723548254
ENST00000233741.9	FANCL	24	0.228924140162766	0.142023281725803	0.0495172521922255	0.0796578828724273	-0.17940688797054	0.177026620263512	-0.254158673793244	-0.104655102147836	-4.96485027183302	5.08915351555042e-05	0.0004993920414201
ENST00000233809.9	IGFBP2	21	0.107350710448906	0.11744929822895	0.00249075367754848	0.0467226756223103	-0.104859956771358	0.141282927262429	-0.169171174219777	-0.0405487393229379	-3.40118016086952	0.00283363554422905	0.0101448879586254
ENST00000233813.5	IGFBP5	20	0.244160423417001	0.28536595575797	0.134441839521786	0.137597589765555	-0.109718583895215	0.220567732675822	-0.212947460378878	-0.00648970741155305	-2.22460655516915	0.0384226775965547	0.0673442847347962
ENST00000233838.9	GGCX	24	0.0864661634218028	0.100399129467017	0.00761817884082757	0.0402743025350417	-0.0788479845809752	0.0960183875673254	-0.119392993754115	-0.038302975407835	-4.02292382456021	0.000531405605905872	0.00307922978342157
ENST00000233893.10	HSPE1	24	-3.62081930406143	1.03666805013523	-5.15550310023438	0.829855627703604	-1.53468379617295	1.40331994781997	-2.1272538402941	-0.942113752051801	-5.35756970173624	1.9298145039704e-05	0.0002317577231763
ENST00000234038.11	PPP1R7	24	0.0801640541589693	0.12265051970735	0.017217905027202	0.0362791996508038	-0.0629461491317673	0.116119048391032	-0.111978922973023	-0.0139133752905116	-2.65565294897598	0.0141277100965722	0.0319403106338617
ENST00000234091.8	ID2	24	-0.0902782944826735	0.297873355928836	-0.179377067524559	0.403754922371628	-0.0890987730418855	0.178557441913406	-0.164496968155663	-0.0137005779281083	-2.44455261367943	0.0225832241607221	0.0453982952937731
ENST00000234111.9	ODC1	24	0.0882283780306038	0.132730283189598	-0.00237322160798955	0.0425439743219593	-0.0906015996385934	0.118039938611192	-0.140445494282543	-0.0407577049946437	-3.76021356170783	0.00101845293650238	0.00492219337762672
ENST00000234115.10	PLEKHB2	24	0.107456841669441	0.0997789874904993	0.0171190659526519	0.0505028584056293	-0.0903377757167893	0.111587981918013	-0.13745724798772	-0.0432183034458587	-3.96604457219602	0.000612013464238335	0.00341319732293459
ENST00000234160.5	GORASP2	24	0.0837916353171255	0.104338167739022	0.00854418790666774	0.0654444369136441	-0.0752474474104577	0.107613903811446	-0.120688813670989	-0.0298060811499262	-3.42553971326014	0.00231086860176193	0.00879296320523317
ENST00000234170.10	CEBPZ	24	0.185285433601579	0.0974588357754335	0.0127672624013492	0.03022599747431	-0.17251817120023	0.0893318743208599	-0.210239713454347	-0.134796628946113	-9.46093416289147	2.15207793599916e-09	1.59874558976245e-07
ENST00000234198.9	DLX2	16	0.198153981498389	0.162626340287846	0.119082146333822	0.0934354427403729	-0.0790718351645674	0.185581220267738	-0.177961087065592	0.0198174167364572	-1.70430682696214	0.108943419143075	0.152077244573488
ENST00000234256.4	SLC1A4	24	0.0833236537176237	0.11634341702248	0.0384185158995237	0.0512312117854253	-0.0449051378181	0.099125178407214	-0.0867620297075999	-0.00304824592859999	-2.21930847946289	0.0366083046124825	0.0649102879672673
ENST00000234296.7	ORC2	24	0.0731461567694513	0.122257732185484	0.0141067438430921	0.0548973010491812	-0.0590394129263592	0.11952313793079	-0.109509607714919	-0.00856921813779903	-2.41989022187148	0.023831828746193	0.0472400052697709
ENST00000234310.8	PPP3R1	23	0.15199189228713	0.287960010569782	0.293108391382539	0.345905637912214	0.141116499095409	0.501402146091954	-0.0757060481343386	0.357939046325156	1.349756797206	0.190819885683453	0.242905498153069
ENST00000234420.11	MSH6	24	0.0827108855863315	0.0922614421444721	0.0255309626506569	0.0404015983032127	-0.0571799229356745	0.0905311349287204	-0.0954078685316787	-0.0189519773396703	-3.0942202333892	0.00511717384429435	0.0153819195126439
ENST00000234453.10	PLEKHA3	24	-0.839709967216527	0.219629538476695	-1.04705061603231	0.214374046798666	-0.20734064881578	0.301721555230009	-0.3347464877855	-0.0799348098460598	-3.36653967032017	0.00266594268751908	0.00972477488374523
ENST00000234454.6	SPR	24	0.0586826334756189	0.114265616180087	0.0141795179207893	0.0428150080956521	-0.0445031155548296	0.111104603733513	-0.0914184751196293	0.00241224400997022	-1.9622935757894	0.0619379676208175	0.0972495741441071
ENST00000234590.10	ENO1	24	1.57963256868369	0.303484334215106	1.04169063902525	0.0790577226570018	-0.537941929658439	0.273436199160198	-0.65340391026549	-0.422479949051388	-9.63795754152761	1.52587569191189e-09	1.21954299265978e-07
ENST00000234677.7	SARS1	24	0.08657951792646	0.108505560833574	0.00109075735612696	0.0416387341477357	-0.0854887605703331	0.10176936023898	-0.128462192524091	-0.0425153286165747	-4.11526301528367	0.000422382918431621	0.002591315850558
ENST00000234739.8	BCL9	24	0.0601995489925403	0.0845499401283351	0.0229132915001136	0.0329513139664257	-0.0372862574924268	0.085344624853904	-0.0733241319584344	-0.00124838302641912	-2.14031769266823	0.04316092184252	0.0735901019910202
ENST00000234827.6	TCEANC2	24	0.0719991302926089	0.119461727275699	-0.0246204554852766	0.0595793352138454	-0.0966195857778855	0.118643513366385	-0.14671834768847	-0.046520823867301	-3.98957646481741	0.000577291415881123	0.00327310676059018
ENST00000234831.10	TMEM59	24	0.13008743367407	0.137269697645805	0.0206008839966115	0.0415655831159261	-0.109486549677459	0.132107257924447	-0.165270552305387	-0.0537025470495309	-4.06012787822808	0.000484471698738477	0.00287188875533515
ENST00000234875.9	RPL22	24	-2.75688195409074	0.808882020561391	-3.09668415534594	0.7236594917825	-0.339802201255195	1.02617754744989	-0.77311897660151	0.0935145740911196	-1.62221831615429	0.118385829441026	0.163000282451236
ENST00000235090.10	WDR77	24	0.0609044863896352	0.100102446989067	-0.0259651384649557	0.0521228127243155	-0.0868696248545909	0.0980138398383344	-0.128257239623205	-0.0454820100859767	-4.34196344907446	0.000240088347839946	0.00170489207298844
ENST00000235307.7	C1orf21	23	0.00963670348968579	0.116103075250696	-0.0313217151987039	0.0962746056172146	-0.0409584186883897	0.153490055051583	-0.107332495804156	0.025415658427377	-1.27975506572597	0.213962955895238	0.267632670897994
ENST00000235310.7	MAD2L2	24	0.065890746696224	0.112157800371613	-0.0111745850347882	0.0465029582980736	-0.0770653317310122	0.11362991888179	-0.125047038361682	-0.0290836251003426	-3.32255345171332	0.00296467205932176	0.010436690308469
ENST00000235332.6	MIIP	24	0.114164992129454	0.106026024462375	0.0512467459442455	0.0718136059805502	-0.0629182461852081	0.133840474955338	-0.119434122178196	-0.00640237019222026	-2.30300435972007	0.0306625377304564	0.0571192961364104
ENST00000235345.6	SLC35D1	24	0.031889546378079	0.0585683358234556	-0.00176209825069222	0.0915053308728506	-0.0336516446287712	0.121123976765385	-0.0847978143725226	0.0174945251149802	-1.36107417453151	0.186677842208519	0.238471066286874
ENST00000235372.11	PRDM2	24	0.087174225264468	0.0812477104322878	0.0693886394242181	0.0509133097212764	-0.0177855858402498	0.0765041308694385	-0.0500904470910135	0.0145192754105138	-1.13890869917679	0.266465029037621	0.322243892467598
ENST00000235382.7	RGS2	24	0.114351327032485	0.0987964177728674	0.0572129574073054	0.0740274059004586	-0.0571383696251792	0.0939989372071646	-0.0968306396985296	-0.0174460995518287	-2.97790282474731	0.00673020788195162	0.0186772938563068
ENST00000235521.4	WARS2	24	0.0820703390582107	0.0921695924215914	0.00936845559064114	0.0430233150473801	-0.0727018834675696	0.0926000272136955	-0.111803445657205	-0.0336003212779339	-3.84627355289786	0.000823436975845895	0.00422273164851865
ENST00000235532.9	OSCP1	24	0.134122472750088	0.172451471160537	0.015478683345833	0.162935800698672	-0.118643789404255	0.270397021925615	-0.232822438016498	-0.0044651407920113	-2.14955581330771	0.0423434142452785	0.0725699242366951
ENST00000235835.7	AKR7A2	24	1.37528688952261	0.398236180365177	0.807667536539993	0.102902634714948	-0.56761935298262	0.386850334994171	-0.730971923030448	-0.404266782934792	-7.18819479867892	2.5559364168519e-07	6.8446106752122e-06
ENST00000236137.10	SLC19A2	24	0.0667519357897175	0.093572765989156	0.0636990472221376	0.0887125061124657	-0.0030528885675799	0.136906971788268	-0.060863632610017	0.0547578554748572	-0.109242343680087	0.913957803297933	0.929681118442881
ENST00000236192.12	VAMP4	24	0.119184428231688	0.156901968337816	0.0666841925657058	0.0989679827944704	-0.0525002356659822	0.144060080653573	-0.113331472677611	0.00833100134564674	-1.78534939275468	0.0873996936412038	0.127582195441228
ENST00000236273.9	SYF2	24	0.086571204681013	0.115757068015439	0.0158978245258051	0.0362115060592509	-0.070673380155208	0.122451079163098	-0.122379936094273	-0.018966824216143	-2.82747560840064	0.00954691856552306	0.0240520085338797
ENST00000236342.12	DHDDS	24	0.102784437063742	0.115293690675605	0.049790123987353	0.0538214460333488	-0.0529943130763894	0.125737079656204	-0.106088425331608	9.97991788291436e-05	-2.0647692257747	0.0503974239377257	0.0828813582263449
ENST00000236671.7	CTSD	24	-0.038997017642409	0.139245552814502	-0.257932090850944	0.080966693490255	-0.218935073208535	0.164863848770278	-0.288550971059592	-0.149319175357478	-6.50572239044407	1.22486843155106e-06	2.47299655979883e-05
ENST00000236925.8	CAMSAP2	24	0.0813562664262542	0.104867922638331	0.0364009332006299	0.122729503199709	-0.0449553332256243	0.13688375239409	-0.102756272577795	0.0128456061265467	-1.60892181421995	0.121274971064068	0.166247414201737
ENST00000236959.14	ATIC	24	0.059034588719856	0.122082412425702	-0.0160649428605366	0.0400055631047957	-0.0750995315803926	0.115557722090128	-0.123895278112652	-0.0263037850481335	-3.18378605889304	0.00413573468805549	0.0132033499974239
ENST00000237172.12	FILIP1	18	0.0270764896226377	0.0358996945537633	0.044988245929926	0.0923703502681315	0.0179117563072883	0.109050023807559	-0.0363175447246832	0.0721410573392598	0.696865011429729	0.495306997810549	0.551086098082417
ENST00000237264.9	TBPL1	24	-0.0847301715255783	0.144272263913842	-0.164316986502859	0.0890890281548106	-0.0795868149772806	0.183468484764609	-0.157058761614037	-0.00211486834052446	-2.12512887101836	0.0445359574235303	0.075314053783933
ENST00000237281.5	FBXO30	24	0.0775653944376999	0.0833775607957879	0.0279405692803819	0.0494266559003347	-0.049624825157318	0.071613254351754	-0.0798644503809179	-0.019385199933718	-3.39477660415196	0.00248983466021836	0.00931483909994256
ENST00000237283.9	ADAT2	24	0.126037875054867	0.261258298901986	-0.000627595094929304	0.102399031346575	-0.126665470149797	0.248695116808785	-0.231680207928612	-0.0216507323709811	-2.49514967465397	0.0202090918452238	0.041665747268155
ENST00000237380.12	MED28	24	-0.0387464574327999	0.0610329545616406	-0.105290080074558	0.0525913305963617	-0.0665436226417578	0.0785826735648363	-0.099726175497086	-0.0333610697864295	-4.14844427440192	0.000388898099466478	0.00243401436923709
ENST00000237455.5	RNF103	24	0.0747818623589355	0.149200927198387	0.0178683807000523	0.0460337715859796	-0.0569134816588832	0.154965567142301	-0.122349701746415	0.00852273842864879	-1.79922536496766	0.085118485006554	0.124976323671729
ENST00000237530.11	RPN2	24	0.107761587977186	0.126170505146674	0.021945737079809	0.0395406447143327	-0.0858158508973774	0.112351897073889	-0.133257896248186	-0.0383738055465691	-3.74190471217577	0.00106547669355346	0.00506888727487317
ENST00000237536.9	SOGA1	24	0.0940965552214068	0.0923352131881533	0.0683864029742323	0.0352105327747258	-0.0257101522471746	0.101445128385219	-0.0685466730965286	0.0171263686021794	-1.24159247895484	0.226900204506636	0.280694542060996
ENST00000237596.7	PKD2	23	0.0931530265932032	0.116499413819401	0.0579726903204404	0.0592711651834191	-0.0351803362727628	0.128261958715054	-0.0906449664464331	0.0202842939009074	-1.31542483358205	0.201912405707786	0.25492248281905
ENST00000237642.6	STBD1	22	2.41546682383012	0.608240321347398	2.56437935431861	0.580914241158679	0.148912530488489	1.0195842377615	-0.303145795529662	0.600970856506641	0.68504558423919	0.500807363709494	0.556404614900712
ENST00000237654.9	CCNI	24	0.0829689266635785	0.120333167655796	0.0126025672240488	0.0392279424159315	-0.0703663594395297	0.120547205117785	-0.12126897987637	-0.0194637390026892	-2.85965444849111	0.00886323719389387	0.0228207189158045
ENST00000237822.8	LDAH	22	0.0436043251092415	0.0843133621980994	0.00505245276826455	0.0492563181052015	-0.038551872340977	0.0629109006103568	-0.066445003055366	-0.010658741626588	-2.87429217900993	0.00907751978031148	0.023196486067709
ENST00000237853.9	ELL2	24	-0.484339999181791	0.169292952091083	-0.575869806481447	0.180088703781205	-0.091529807299656	0.26705834177066	-0.204298654925459	0.0212390403261471	-1.67904378236546	0.106679695640067	0.149565810884676
ENST00000238112.8	CPSF3	24	0.0537493440947883	0.103575956568012	-0.0127146774154954	0.0409707161158076	-0.0664640215102837	0.0959943470373306	-0.106998879257912	-0.0259291637626555	-3.39192762861857	0.00250707613171834	0.00935130521097
ENST00000238146.9	DDX55	24	0.052688572356874	0.129201583750453	-0.0595917330398536	0.0793133681054555	-0.112280305396728	0.159481148909104	-0.179623288436603	-0.0449373223568522	-3.44905286006685	0.00218259950446386	0.00847659036770497
ENST00000238379.9	HDHD3	23	0.188447319609211	0.315959269550789	0.088351721961513	0.168601193576795	-0.100095597647698	0.331831036845527	-0.243590098458113	0.0433989031627159	-1.44664473554692	0.16209502922287	0.21171185547885
ENST00000238497.10	VPS4B	24	0.0628668163982168	0.111220538857719	0.00478155947074591	0.0380111449621281	-0.0580852569274709	0.0980757192100608	-0.0994990010631557	-0.0166715127917861	-2.90141621589394	0.00804521821995887	0.0213062234805995
ENST00000238561.10	ADCK1	24	0.0504560424442861	0.160248726564647	0.0620385066951115	0.217034156248661	0.0115824642508254	0.308180395641516	-0.118550703831236	0.141715632332887	0.184120260599261	0.855532811900964	0.879124823294935
ENST00000238609.4	IFI27L2	23	0.446933952650205	0.158032754011471	0.30496850342015	0.14265411145527	-0.141965449230056	0.192457794454433	-0.225190440493209	-0.0587404579669022	-3.53761913654243	0.00184927470389801	0.00753295063039511
ENST00000238616.10	NEK9	24	0.112286197326169	0.147112834049966	0.0323183093225886	0.0315870046876077	-0.07996788800358	0.145532673448664	-0.141420946417317	-0.0185148295898429	-2.69191126329304	0.0130155525361211	0.0300212849643891
ENST00000238618.8	ACYP1	24	0.141350084212839	0.16943645047137	0.102588484688809	0.12422316370107	-0.0387615995240293	0.208314848681108	-0.126725245495012	0.0492020464469536	-0.91156382801424	0.371454119988534	0.429661822192546
ENST00000238647.5	IRF2BPL	23	0.173489149614502	0.0812059003000356	0.122493129855982	0.0518329702944228	-0.0509960197585199	0.0742768033911865	-0.0831157181620577	-0.018876321354982	-3.29266080331087	0.003319348664692	0.01126110412035
ENST00000238651.9	ACOT2	21	1.74190399920878	0.637702205989906	1.67134850453862	0.471961736345515	-0.0705554946701647	0.715281100758655	-0.396147548140222	0.255036558799892	-0.452026335769463	0.656114237307963	0.701643249622772
ENST00000238667.9	FLVCR2	23	0.11830217542527	0.144958043237148	0.0458792612389231	0.140035266911246	-0.0724229141863466	0.155715537259649	-0.13975936197589	-0.00508646639680332	-2.23052947045289	0.0362291839200712	0.06437596020388
ENST00000238682.7	TGFB3	23	0.11533980659707	0.162540743304467	0.127667559906896	0.287182328274532	0.0123277533098256	0.305958596649049	-0.119978665378936	0.144634171998587	0.193234733661366	0.848548014972024	0.87341886006846
ENST00000238714.8	PAPOLG	24	0.0671253742443713	0.137613579871216	0.0135893788530697	0.059107739020168	-0.0535359953913016	0.147273749451783	-0.115724245723025	0.00865225494042194	-1.78084515494208	0.0881514093286461	0.128452996694289
ENST00000238721.9	TP53I3	24	0.0778655328229785	0.127269660159344	-0.00254476084477532	0.0413575688244545	-0.0804102936677538	0.109764807156417	-0.126759906755397	-0.034060680580111	-3.58884044268705	0.00155188893396446	0.0066808472718106
ENST00000238738.9	RHOQ	23	-1.69383794080722	0.364936995619591	-1.94582884936581	0.344761975300805	-0.251990908558586	0.496269254343429	-0.466593826948999	-0.0373879901681733	-2.43518197485829	0.0234479937674114	0.0466184250764335
ENST00000238788.14	TMEM214	24	0.0833793821672717	0.107561668800177	0.0284137087542984	0.0394436709826775	-0.0549656734129733	0.111554502380211	-0.102071008514954	-0.00786033831099221	-2.41384884262872	0.0241472732564413	0.0477125108722906
ENST00000238789.10	ATAD2B	24	0.08184732685009	0.107279541877125	0.0297346991536454	0.0576938346415725	-0.0521126276964446	0.119989771456005	-0.102779864541632	-0.00144539085125691	-2.1276704749575	0.044303157047237	0.0750188905640604
ENST00000238823.13	FAM98A	24	0.0844632292660363	0.103797539128611	0.0121165475314822	0.0343002669973475	-0.0723466817345541	0.0977585665129746	-0.113626504031532	-0.0310668594375757	-3.62551254901369	0.00141850599971599	0.00626488796902005
ENST00000238831.9	YIPF4	24	0.0433597042131928	0.0629523007942787	0.0100844274929781	0.0396266643810887	-0.0332752767202147	0.0614455274566687	-0.0592214474224901	-0.00732910601793919	-2.65299859528154	0.0142125442159141	0.0320686904141513
ENST00000238855.11	AFTPH	24	0.101343840155899	0.103080689885736	0.0669981316365653	0.0521790504334484	-0.0343457085193336	0.108332111709846	-0.0800903473776105	0.0113989303389432	-1.5531767893911	0.134034032898806	0.180639656618708
ENST00000238875.10	LGALSL	24	0.0704734458266518	0.121030825639894	0.00345665003547709	0.0541969246657859	-0.0670167957911747	0.119799919878345	-0.117603865345984	-0.016429726236365	-2.74051859218897	0.0116536175696957	0.0276976566889261
